title,url,matching_questions,similarity,yes_price,change_1d,change_3d,change_5d
Michelle Obama to skip Trump inauguration,https://www.youtube.com/watch?v=pcVEDtJBy1g,Will Trump tweet on inauguration day?,0.4171035587787628,0.865,-1,-1,1
Michelle Obama to skip Trump inauguration,https://www.youtube.com/watch?v=pcVEDtJBy1g,Will Trump's inaugural address be 8-10 minutes?,0.4095168113708496,0.005,0,-1,-1
Michelle Obama to skip Trump inauguration,https://www.youtube.com/watch?v=pcVEDtJBy1g,"Will Trump say ""Kamala"" during his inauguration speech?",0.4085929691791534,0.25,-1,-1,-1
Michelle Obama to skip Trump inauguration,https://www.youtube.com/watch?v=pcVEDtJBy1g,"Will Trump say ""Biden"" during his inauguration speech?",0.4065768718719482,0.855,1,-1,1
Michelle Obama to skip Trump inauguration,https://www.youtube.com/watch?v=pcVEDtJBy1g,Will Trump's inaugural address be under 8 minutes?,0.4065653681755066,0.0025,1,1,1
Michelle Obama to skip Trump inauguration,https://www.youtube.com/watch?v=pcVEDtJBy1g,Will Trump's inaugural address be 18-20 minutes?,0.4039576351642608,0.225,1,-1,-1
Michelle Obama to skip Trump inauguration,https://www.youtube.com/watch?v=pcVEDtJBy1g,Will Trump's inaugural address be 12-14 minutes?,0.403362512588501,0.0215,1,-1,-1
Michelle Obama to skip Trump inauguration,https://www.youtube.com/watch?v=pcVEDtJBy1g,Will Trump's inaugural address be 10-12 minutes?,0.4032444655895233,0.013,1,-1,-1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Pete Hegseth be Trump's Defense Secretary?,0.6925162076950073,0.84,1,1,1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Pete Hegseth confirmed as Secretary of Defense?,0.6829420328140259,0.825,1,1,1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Mike Rogers be Trump's Defense Secretary?,0.5255272388458252,0.006,-1,-1,-1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Tom Cotton be Trump's Defense Secretary?,0.502204418182373,0.0055,1,-1,-1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Ron DeSantis be Trump's Defense Secretary?,0.4774574637413025,0.085,-1,-1,-1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Mike Rogers be Trump's FBI director?,0.4727585315704345,0.0255,1,1,1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will RFK Jr. be Trump's HHS Secretary?,0.467861145734787,0.793,0,1,1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Brian Blase be Trump's HHS Secretary?,0.4655180275440216,0.003,0,-1,-1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Thomas Massie be Trump's Defense Secretary?,0.4624436497688293,0.0065,-1,-1,-1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Mike Pompeo be Trump's Defense Secretary?,0.4603114426136017,0.0035,1,-1,1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Christopher Miller be Trump's Defense Secretary?,0.4551997482776642,0.0065,-1,-1,-1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will RFK be a member of the Trump administration?,0.4465773701667785,0.9685,1,1,1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Robert O'Brien be Trump's Defense Secretary?,0.445866972208023,0.003,1,-1,1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Eric Hargan be Trump's HHS Secretary?,0.4432020187377929,0.0025,-1,0,-1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Mike Gallagher be Trump's Defense Secretary?,0.4405739307403564,0.0185,1,-1,-1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Mike Waltz be Trump's Defense Secretary?,0.4397631585597992,0.011,-1,-1,-1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Doug Burgum be a member of the Trump administration?,0.4380403757095337,0.9815,-1,1,1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Andrew Bailey be Trump's FBI director?,0.43556809425354,0.017,1,1,1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Mike Davis be Trump's Attorney General?,0.4347848296165466,0.0035,1,-1,-1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Ken Paxton be Trump's FBI director?,0.4332405924797058,0.016,1,1,1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Elbridge Colby be Trump's Defense Secretary?,0.4301882684230804,0.0115,1,-1,-1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Doug Collins confirmed as Secretary of Veterans Affairs?,0.4274221062660217,0.956,-1,-1,-1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Jay Clayton be Trump's Attorney General?,0.4210447967052459,0.0025,0,0,0
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Joni Ernst be Trump's Defense Secretary?,0.4136166870594024,0.007,-1,-1,-1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Mike Lee be Trump's Attorney General?,0.4130910634994507,0.002,0,0,1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Andrew Bailey be Trump's Attorney General?,0.4106267392635345,0.0025,1,1,1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Ben Carson be Trump's HHS Secretary?,0.4084167182445526,0.091,-1,-1,1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Ken Paxton be Trump's Attorney General?,0.4074283242225647,0.003,0,-1,1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will 53-55 Senators vote to confirm Hegseth?,0.4046841859817505,0.205,1,1,1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Joe Grogan be Trump's HHS Secretary?,0.4037750661373138,0.005,-1,-1,-1
Scott Jennings: Pete Hegseth 'kicked their asses' at confirmation hearing,https://www.youtube.com/watch?v=VBWOAsQXNvQ,Will Bobby Jindal be Trump's HHS Secretary?,0.4023419022560119,0.0155,-1,0,0
He goes on a rant': Honig analyzes DOJ Jan. 6 report,https://www.youtube.com/watch?v=jvn9guciiSE,Will Trump appeal his hush money conviction?,0.4526998102664947,0.984,-1,-1,-1
He goes on a rant': Honig analyzes DOJ Jan. 6 report,https://www.youtube.com/watch?v=jvn9guciiSE,Will Trump remove FBI director Christopher Wray?,0.4064461588859558,0.651,1,1,1
Special counsel report says Trump would've been convicted in election case,https://www.youtube.com/watch?v=oyE026beVII,Will Trump appeal his hush money conviction?,0.5772398114204407,0.984,-1,-1,-1
Special counsel report says Trump would've been convicted in election case,https://www.youtube.com/watch?v=oyE026beVII,Will Biden pardon Trump?,0.4424657225608825,0.0205,1,1,1
Special counsel report says Trump would've been convicted in election case,https://www.youtube.com/watch?v=oyE026beVII,Will Biden issue more pardons than Trump?,0.4327318966388702,0.435,-1,-1,-1
Special counsel report says Trump would've been convicted in election case,https://www.youtube.com/watch?v=oyE026beVII,Trump declassifies Epstein list in first 100 days?,0.4279547333717346,0.14,-1,1,1
Special counsel report says Trump would've been convicted in election case,https://www.youtube.com/watch?v=oyE026beVII,Will Trump remove FBI director Christopher Wray?,0.4268935918807983,0.651,1,1,1
Special counsel report says Trump would've been convicted in election case,https://www.youtube.com/watch?v=oyE026beVII,Will Trump pardon Ross Ulbricht in his first 100 days?,0.4029311835765838,0.755,-1,0,1
Gov. Newsom reacts to JD Vance's rhetoric on wildfire response,https://www.youtube.com/watch?v=sWtXqRcOWkM,Will Mike Rogers be Trump's Defense Secretary?,0.4879209995269775,0.008,-1,-1,-1
Gov. Newsom reacts to JD Vance's rhetoric on wildfire response,https://www.youtube.com/watch?v=sWtXqRcOWkM,Will Pete Hegseth be Trump's Defense Secretary?,0.4739039540290832,0.825,1,1,1
Gov. Newsom reacts to JD Vance's rhetoric on wildfire response,https://www.youtube.com/watch?v=sWtXqRcOWkM,Will Mike Rogers be Trump's FBI director?,0.4496805369853973,0.029,-1,-1,-1
Gov. Newsom reacts to JD Vance's rhetoric on wildfire response,https://www.youtube.com/watch?v=sWtXqRcOWkM,Will Mike Davis be Trump's Attorney General?,0.4428695142269134,0.004,-1,-1,-1
Gov. Newsom reacts to JD Vance's rhetoric on wildfire response,https://www.youtube.com/watch?v=sWtXqRcOWkM,Will Mike Lee be Trump's Attorney General?,0.4349646866321563,0.0035,-1,-1,-1
Gov. Newsom reacts to JD Vance's rhetoric on wildfire response,https://www.youtube.com/watch?v=sWtXqRcOWkM,Will Jay Clayton be Trump's Attorney General?,0.4306257963180542,0.0025,0,0,-1
Gov. Newsom reacts to JD Vance's rhetoric on wildfire response,https://www.youtube.com/watch?v=sWtXqRcOWkM,Will Brian Blase be Trump's HHS Secretary?,0.4291941523551941,0.0035,-1,-1,-1
Gov. Newsom reacts to JD Vance's rhetoric on wildfire response,https://www.youtube.com/watch?v=sWtXqRcOWkM,Will Mike Waltz be Trump's Defense Secretary?,0.4197045862674713,0.022,-1,-1,-1
Gov. Newsom reacts to JD Vance's rhetoric on wildfire response,https://www.youtube.com/watch?v=sWtXqRcOWkM,Will Todd Blanche be Trump's Attorney General?,0.4160588979721069,0.0065,0,-1,-1
Gov. Newsom reacts to JD Vance's rhetoric on wildfire response,https://www.youtube.com/watch?v=sWtXqRcOWkM,Trump opens Arctic Wildlife Refuge for drilling in first 100 days?,0.4106093943119049,0.67,0,0,-1
Gov. Newsom reacts to JD Vance's rhetoric on wildfire response,https://www.youtube.com/watch?v=sWtXqRcOWkM,Will Eric Hargan be Trump's HHS Secretary?,0.4097980260848999,0.0015,1,1,0
Gov. Newsom reacts to JD Vance's rhetoric on wildfire response,https://www.youtube.com/watch?v=sWtXqRcOWkM,Will Christopher Miller be Trump's Defense Secretary?,0.4066106677055359,0.007,-1,0,-1
Gov. Newsom reacts to JD Vance's rhetoric on wildfire response,https://www.youtube.com/watch?v=sWtXqRcOWkM,Will Thomas Massie be Trump's Defense Secretary?,0.402743935585022,0.004,1,-1,1
Gov. Newsom reacts to JD Vance's rhetoric on wildfire response,https://www.youtube.com/watch?v=sWtXqRcOWkM,Will Joni Ernst be Trump's Defense Secretary?,0.4018941819667816,0.006,1,0,-1
Gov. Newsom reacts to JD Vance's rhetoric on wildfire response,https://www.youtube.com/watch?v=sWtXqRcOWkM,Pete Hegseth confirmed as Secretary of Defense?,0.4016873240470886,0.815,1,1,1
Stelter: Zuckerberg wants to get off Trump's enemy list',https://www.youtube.com/watch?v=D3virL5qfEs,Will Mark Zuckerberg attend presidential inauguration?,0.6058559417724609,0.885,-1,1,1
Stelter: Zuckerberg wants to get off Trump's enemy list',https://www.youtube.com/watch?v=D3virL5qfEs,Will Marco Rubio be a member of the Trump administration?,0.4817739725112915,0.986,0,1,-1
Stelter: Zuckerberg wants to get off Trump's enemy list',https://www.youtube.com/watch?v=D3virL5qfEs,Tesla bot at Trump inauguration?,0.4661240577697754,0.062,-1,-1,1
Stelter: Zuckerberg wants to get off Trump's enemy list',https://www.youtube.com/watch?v=D3virL5qfEs,Will Elon Musk be a member of the Trump administration?,0.4516647160053253,0.055,1,1,1
Stelter: Zuckerberg wants to get off Trump's enemy list',https://www.youtube.com/watch?v=D3virL5qfEs,Will Elon Musk attend presidential inauguration?,0.439333975315094,0.9785,1,1,1
Stelter: Zuckerberg wants to get off Trump's enemy list',https://www.youtube.com/watch?v=D3virL5qfEs,Will Chris Christie attend presidential inauguration?,0.4333434104919433,0.046,-1,-1,-1
Stelter: Zuckerberg wants to get off Trump's enemy list',https://www.youtube.com/watch?v=D3virL5qfEs,Trump nominates Elon Musk to Cabinet?,0.4227757453918457,0.0165,1,1,-1
Stelter: Zuckerberg wants to get off Trump's enemy list',https://www.youtube.com/watch?v=D3virL5qfEs,Will Joe Rogan attend presidential inauguration?,0.4128959774971008,0.32,1,1,1
Stelter: Zuckerberg wants to get off Trump's enemy list',https://www.youtube.com/watch?v=D3virL5qfEs,Will Tulsi Gabbard  be a member of the Trump administration?,0.4128373861312866,0.968,0,1,1
Stelter: Zuckerberg wants to get off Trump's enemy list',https://www.youtube.com/watch?v=D3virL5qfEs,Will Benjamin Netanyahu attend presidential inauguration?,0.4100877642631531,0.0965,1,1,-1
Stelter: Zuckerberg wants to get off Trump's enemy list',https://www.youtube.com/watch?v=D3virL5qfEs,Will RFK be a member of the Trump administration?,0.4011157751083374,0.9705,-1,1,1
Trump's penalty-free sentencing cements felony conviction 10 days before he takes office,https://www.youtube.com/watch?v=8X6g91Wb06Y,Will Trump appeal his hush money conviction?,0.6380127668380737,0.983,-1,1,-1
Trump's penalty-free sentencing cements felony conviction 10 days before he takes office,https://www.youtube.com/watch?v=8X6g91Wb06Y,Will Trump pardon Ross Ulbricht in his first 100 days?,0.4606734812259674,0.755,0,0,0
Trump's penalty-free sentencing cements felony conviction 10 days before he takes office,https://www.youtube.com/watch?v=8X6g91Wb06Y,Will Biden pardon Trump?,0.4511725902557373,0.0195,1,1,0
Trump's penalty-free sentencing cements felony conviction 10 days before he takes office,https://www.youtube.com/watch?v=8X6g91Wb06Y,Trump declassifies Epstein list in first 100 days?,0.4502023160457611,0.165,0,-1,-1
Trump's penalty-free sentencing cements felony conviction 10 days before he takes office,https://www.youtube.com/watch?v=8X6g91Wb06Y,Will Trump pardon a January 6 protestor in his first 100 days?,0.4348844289779663,0.969,1,1,1
Trump's penalty-free sentencing cements felony conviction 10 days before he takes office,https://www.youtube.com/watch?v=8X6g91Wb06Y,Will Biden issue more pardons than Trump?,0.422871470451355,0.61,-1,-1,-1
Bill Maher weighs in on Trump's second term and if it will affect his comedy,https://www.youtube.com/watch?v=Wnf2SCcENxg,Will Mike Lee be Trump's Attorney General?,0.4443567395210266,0.0035,-1,0,-1
Bill Maher weighs in on Trump's second term and if it will affect his comedy,https://www.youtube.com/watch?v=Wnf2SCcENxg,Will Joe Rogan attend presidential inauguration?,0.4394356608390808,0.295,-1,1,1
Bill Maher weighs in on Trump's second term and if it will affect his comedy,https://www.youtube.com/watch?v=Wnf2SCcENxg,Will Elon Musk attend presidential inauguration?,0.4347002208232879,0.9825,-1,-1,1
Bill Maher weighs in on Trump's second term and if it will affect his comedy,https://www.youtube.com/watch?v=Wnf2SCcENxg,Trump nominates Elon Musk to Cabinet?,0.4095877110958099,0.0265,-1,-1,-1
Bill Maher weighs in on Trump's second term and if it will affect his comedy,https://www.youtube.com/watch?v=Wnf2SCcENxg,Will Trump go on SNL before inauguration?,0.4040710031986236,0.018,1,-1,-1
Bill Maher weighs in on Trump's second term and if it will affect his comedy,https://www.youtube.com/watch?v=Wnf2SCcENxg,Will Trump inauguration be the most viewed ever?,0.4006610810756683,0.024,1,1,1
Kara Scannell on what she noticed inside the courtroom during Trump's sentencing,https://www.youtube.com/watch?v=df6Z_Op6fhc,Will Trump appeal his hush money conviction?,0.6849830150604248,0.887,1,1,1
Kara Scannell on what she noticed inside the courtroom during Trump's sentencing,https://www.youtube.com/watch?v=df6Z_Op6fhc,Will Biden pardon Trump?,0.4504323601722717,0.022,-1,-1,0
